"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期","核准解散日期"
"891","28403497","正祐裝潢工程有限公司","新北市新店區安康路2段86號","","3000000","0950919","1031212"
"892","28403784","鑫群國際股份有限公司","高雄市苓雅區中正二路141號13樓之1","","8000000","0950920","1031211"
"893","28407705","冠隆資產管理顧問有限公司","桃園市平鎮區高雙里高雙路4之1號2樓","","10000000","0950926","1031226"
"894","28409318","正鎰鞋業有限公司","臺中市梧棲區大庄里中央西四街6號","","6000000","0950927","1031208"
"895","28426132","雷曼兄弟證券股份有限公司","臺北市大安區敦化南路2段207號16樓","","600000000","0961203","1031227"
"896","28439122","景智電子股份有限公司","","","0","0970908","1031223"
"897","28440676","廣杰工程有限公司","臺北市內湖區行愛路53號6樓","","500000","0951020","1031210"
"898","28452428","立翔租賃有限公司","臺北市大安區忠孝東路3段255號2樓","","5000000","0951130","1031208"
"899","28455516","四季室內裝修設計股份有限公司","臺北市松山區八德路3段32號6樓","","1000000","0951212","1031215"
"900","28458582","龍耀建設股份有限公司","臺北市松山區三民路166巷9號1樓","","1000000","0951221","1031204"
"901","28461926","盈寰企業有限公司","臺北市中山區長安東路2段171號5樓之3","","5000000","0960104","1031204"
"902","28469103","巨林工程有限公司","臺北市萬華區西園路2段261巷34弄45號","","5000000","0960131","1031231"
"903","28476420","益平商務有限公司","新北市中和區捷運路8之2號10樓","","500000","0960308","1031225"
"904","28479284","崴兆有限公司","臺北市士林區延平北路5段283號","","1000000","0960319","1031218"
"905","28484131","昌芃企業有限公司","臺北市中山區長安東路2段171號11樓之5","","1000000","0960404","1031231"
